Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EmployeeNumber,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,52,1,322,1,28,1401,2,1,4,1,59,4,4,3,3,1,13247,9731,2,1,11,3,2,80,1,24,3,2,5,3,0,2
0,43,0,930,1,6,1402,3,1,1,1,73,2,2,1,3,0,4081,20003,1,1,14,3,1,80,0,20,3,1,20,7,1,8
0,27,0,205,0,10,1403,3,2,4,1,98,2,2,0,4,1,5769,7100,1,1,11,3,4,80,0,6,3,3,6,2,4,4
1,27,0,135,1,17,1405,4,0,4,1,51,3,1,1,3,0,2394,25681,1,1,13,3,4,80,0,8,2,3,8,2,7,7
0,26,0,683,1,2,1407,1,1,1,0,36,2,1,1,4,0,3904,4050,0,0,12,3,4,80,0,5,2,3,4,3,1,1
0,42,0,1147,3,10,1408,3,4,3,1,31,3,4,5,1,1,16799,16616,0,0,14,3,3,80,1,21,5,3,20,7,0,9
0,52,0,258,1,8,1409,4,5,3,1,54,3,1,2,1,1,2950,17363,9,0,13,3,3,80,0,12,2,1,5,4,0,4
0,37,0,1462,1,11,1411,3,1,1,1,94,3,1,2,3,0,3629,19106,4,0,18,3,1,80,0,8,6,3,3,2,0,2
0,35,1,200,1,18,1412,2,0,3,0,60,3,3,3,4,0,9362,19944,2,0,11,3,3,80,0,10,2,3,2,2,2,2
0,25,0,949,1,1,1415,3,3,1,0,81,3,1,2,4,1,3229,4910,4,0,11,3,2,80,1,7,2,2,3,2,0,2
0,26,0,652,1,7,1417,3,5,3,0,100,4,1,2,1,0,3578,23577,0,0,12,3,4,80,0,8,2,3,7,7,0,7
0,29,0,332,3,17,1419,3,5,2,0,51,2,3,8,1,0,7988,9769,1,0,13,3,1,80,0,10,3,2,10,9,0,9
1,49,1,1475,1,28,1420,2,0,1,0,97,2,2,2,1,0,4284,22710,3,0,20,4,1,80,0,20,2,3,4,3,1,3
1,29,1,337,1,14,1421,1,5,3,1,84,3,3,4,4,0,7553,22930,0,1,12,3,1,80,0,9,1,3,8,7,7,7
0,54,0,971,1,1,1422,3,1,4,1,54,3,4,7,4,0,17328,5652,6,0,19,3,4,80,0,29,3,2,20,7,12,7
0,58,0,1055,1,1,1423,3,1,4,1,76,3,5,7,1,1,19701,22456,3,1,21,4,3,80,1,32,3,3,9,8,1,5
0,55,0,1136,1,1,1424,4,1,2,0,81,4,4,7,4,2,14732,12414,2,0,13,3,4,80,2,31,4,4,7,7,0,0
0,36,0,1174,0,3,1425,4,2,1,1,99,3,2,0,2,0,9278,20763,3,1,16,3,4,80,0,15,3,3,5,4,0,1
1,31,1,667,0,1,1427,4,0,2,1,50,1,1,6,3,0,1359,16154,1,0,12,3,2,80,0,1,3,3,1,0,0,0
0,30,0,855,0,7,1428,4,2,4,1,73,3,2,0,1,2,4779,12761,7,0,14,3,2,80,2,8,3,3,3,2,0,2
0,31,0,182,1,8,1430,5,0,1,1,93,3,4,7,2,0,16422,8847,3,0,11,3,3,80,0,9,3,4,3,2,1,0
0,34,1,560,1,1,1431,4,5,4,0,91,3,1,1,1,2,2996,20284,5,0,14,3,3,80,2,10,2,3,4,3,1,3
1,31,0,202,1,8,1433,3,0,1,1,34,2,1,1,2,0,1261,22262,1,0,12,3,3,80,0,1,3,4,1,0,0,0
0,27,0,1377,1,11,1434,1,0,2,0,91,3,1,2,1,1,2099,7679,0,0,14,3,2,80,0,6,3,4,5,0,1,4
0,36,0,172,1,4,1435,4,0,1,0,37,2,2,2,4,0,5810,22604,1,0,16,3,3,80,0,10,2,2,10,4,1,8
0,36,0,329,0,16,1436,4,2,3,1,98,2,2,0,1,1,5647,13494,4,0,13,3,1,80,2,11,3,2,3,2,0,2
0,47,0,465,1,1,1438,3,3,1,0,74,3,1,1,4,1,3420,10205,7,0,12,3,3,80,1,17,2,2,6,5,1,2
1,25,0,383,0,9,1439,2,0,1,0,68,2,1,6,1,1,4400,15182,3,0,12,3,1,80,0,6,2,3,3,2,2,2
0,37,2,1413,1,5,1440,2,3,3,0,84,4,1,2,3,0,3500,25470,0,0,14,3,1,80,0,7,2,1,6,5,1,3
0,56,0,1255,1,1,1441,2,0,1,1,90,3,1,1,1,1,2066,10494,2,0,22,4,4,80,1,5,3,4,3,2,1,0
0,47,0,359,1,2,1443,4,1,1,1,82,3,4,7,3,1,17169,26703,3,0,19,3,2,80,2,26,2,4,20,17,5,6
0,24,0,1476,0,4,1445,1,1,4,1,42,3,2,0,3,1,4162,15211,1,1,12,3,3,80,2,5,3,3,5,4,0,3
0,32,0,601,0,7,1446,5,2,4,0,97,3,2,0,4,1,9204,23343,4,0,12,3,3,80,1,7,3,2,4,3,0,3
0,34,0,401,1,1,1447,3,0,4,1,86,2,1,2,2,1,3294,3708,5,0,17,3,1,80,1,7,2,2,5,4,0,2
0,41,0,1283,1,5,1448,5,1,2,0,90,4,1,1,3,1,2127,5561,2,1,12,3,1,80,0,7,5,2,4,2,0,3
0,40,2,663,1,9,1449,4,5,3,0,81,3,2,2,3,2,3975,23099,3,0,11,3,3,80,2,11,2,4,8,7,0,7
0,31,0,326,0,8,1453,2,0,1,0,31,3,3,0,4,2,10793,8386,1,0,18,3,1,80,1,13,5,3,13,7,9,9
1,46,0,377,0,9,1457,3,2,1,0,52,3,3,0,4,2,10096,15986,4,0,11,3,1,80,1,28,1,4,7,7,4,3
1,39,2,592,1,2,1458,3,0,1,1,54,2,1,2,1,0,3646,17181,2,1,23,4,2,80,0,11,2,4,1,0,0,0
1,31,1,1445,1,1,1459,5,0,3,1,100,4,3,3,2,0,7446,8931,1,0,11,3,1,80,0,10,2,3,10,8,4,7
0,45,0,1038,1,20,1460,3,1,2,0,95,1,3,4,1,2,10851,19863,2,1,18,3,2,80,1,24,2,3,7,7,0,7
0,31,0,1398,3,8,1461,2,1,4,1,96,4,1,8,2,0,2109,24609,9,0,18,3,4,80,0,8,3,3,3,2,0,2
1,31,1,523,1,2,1464,3,0,2,0,94,3,1,2,4,1,3722,21081,6,1,13,3,3,80,1,7,2,1,2,2,2,2
0,45,0,1448,1,29,1465,3,3,2,0,55,3,3,3,4,1,9380,14720,4,1,18,3,4,80,2,10,4,4,3,1,1,2
0,48,0,1221,0,7,1466,3,2,3,0,96,3,2,0,1,2,5486,24795,4,0,11,3,1,80,3,15,3,3,2,2,2,2
1,34,0,1107,3,9,1467,4,3,1,1,52,3,1,8,3,1,2742,3072,1,0,15,3,4,80,0,2,0,3,2,2,2,2
0,40,2,218,1,8,1468,1,1,4,0,55,2,3,7,2,2,13757,25178,2,0,11,3,3,80,1,16,5,3,9,8,4,8
0,28,0,866,0,5,1469,3,1,4,0,84,3,2,0,1,0,8463,23490,0,0,18,3,4,80,0,6,4,3,5,4,1,3
0,44,2,981,1,5,1471,3,0,3,0,90,2,1,2,3,0,3162,7973,3,0,14,3,4,80,0,7,5,3,5,2,0,3
0,53,0,447,1,2,1472,3,1,4,0,39,4,4,7,2,0,16598,19764,4,0,12,3,2,80,0,35,2,2,9,8,8,8
0,49,0,1495,1,5,1473,4,3,1,0,96,3,2,4,3,1,6651,21534,2,0,14,3,2,80,1,20,0,2,3,2,1,2
0,40,0,896,1,2,1474,3,1,3,0,68,3,1,1,3,2,2345,8045,2,0,14,3,3,80,1,8,3,4,3,1,1,2
0,44,0,1467,1,20,1475,3,0,4,0,49,3,1,1,2,0,3420,21158,1,0,13,3,3,80,0,6,3,2,5,2,1,3
0,33,1,430,0,7,1477,3,1,4,0,54,3,2,0,1,1,4373,17456,0,0,14,3,1,80,2,5,2,3,4,3,0,3
0,34,0,1326,0,3,1478,3,5,4,0,81,1,2,0,1,0,4759,15891,3,0,18,3,4,80,0,15,2,3,13,9,3,12
0,30,0,1358,0,16,1479,1,0,4,0,96,3,2,0,3,1,5301,2939,8,0,15,3,3,80,2,4,2,2,2,1,2,2
0,42,1,748,1,9,1480,2,1,1,1,74,3,1,2,4,0,3673,16458,1,0,13,3,3,80,0,12,3,3,12,9,5,8
0,44,1,383,0,1,1481,5,2,1,1,79,3,2,0,3,1,4768,9282,7,0,12,3,3,80,1,11,4,2,1,0,0,0
0,30,2,990,1,7,1482,3,3,3,0,64,3,1,1,3,2,1274,7152,1,0,13,3,2,80,2,1,2,2,1,0,0,0
0,57,0,405,1,1,1483,2,0,2,0,93,4,2,1,3,1,4900,2721,0,0,24,4,1,80,1,13,2,2,12,9,2,8
0,49,0,1490,1,7,1484,4,0,3,0,35,3,3,4,2,2,10466,20948,3,0,14,3,2,80,2,29,3,3,8,7,0,7
0,34,1,829,1,15,1485,3,1,2,0,71,3,4,7,1,2,17007,11929,7,0,14,3,4,80,2,16,3,2,14,8,6,9
1,28,1,1496,0,1,1486,3,3,1,0,92,3,1,6,3,1,2909,15747,3,0,15,3,4,80,1,5,3,4,3,2,1,2
1,29,1,115,0,13,1487,3,3,1,1,51,3,2,0,2,0,5765,17485,5,0,11,3,1,80,0,7,4,1,5,3,0,0
1,34,0,790,0,24,1489,4,1,1,1,40,2,2,0,2,0,4599,7815,0,1,23,4,3,80,0,16,2,4,15,9,10,10
0,35,0,660,0,7,1492,1,0,4,0,76,3,1,6,3,1,2404,16192,1,0,13,3,1,80,1,1,3,3,1,0,0,0
1,24,1,381,1,9,1494,3,1,2,0,89,3,1,2,1,0,3172,16998,2,1,11,3,3,80,0,4,2,2,0,0,0,0
0,24,2,830,0,13,1495,2,0,4,1,78,3,1,6,2,1,2033,7103,1,0,13,3,3,80,1,1,2,3,1,0,0,0
0,44,1,1193,1,2,1496,1,1,2,0,86,3,3,3,3,0,10209,19719,5,1,18,3,2,80,0,16,2,2,2,2,2,2
0,29,0,1246,0,19,1497,3,0,3,0,77,2,2,0,3,2,8620,23757,1,0,14,3,3,80,2,10,3,3,10,7,0,4
0,30,0,330,3,1,1499,3,0,3,0,46,3,1,8,3,2,2064,15428,0,0,21,4,1,80,1,6,3,4,5,3,1,3
0,55,0,1229,1,4,1501,4,0,4,0,30,3,2,4,3,1,4035,16143,0,1,16,3,2,80,0,4,2,3,3,2,1,2
0,33,0,1099,1,4,1502,4,1,1,1,82,2,1,2,2,1,3838,8192,8,0,11,3,4,80,0,8,5,3,5,4,0,2
0,47,0,571,0,14,1503,3,1,3,1,78,3,2,0,3,1,4591,24200,3,1,17,3,3,80,1,11,4,2,5,4,1,2
1,28,1,289,1,2,1504,2,1,3,0,38,2,1,2,1,0,2561,5355,7,0,11,3,3,80,0,8,2,2,0,0,0,0
0,28,0,1423,1,1,1506,3,0,1,0,72,2,1,1,3,2,1563,12530,1,0,14,3,4,80,1,1,2,1,1,0,0,0
0,28,1,467,0,7,1507,3,0,3,0,55,3,2,0,1,0,4898,11827,0,0,14,3,4,80,0,5,5,3,4,2,1,3
0,49,0,271,1,3,1509,2,1,3,1,43,2,2,2,1,1,4789,23070,4,0,25,4,1,80,1,10,3,3,3,2,1,2
0,29,1,410,1,2,1513,1,0,4,1,97,3,1,2,2,1,3180,4668,0,0,13,3,3,80,3,4,3,3,3,2,0,2
0,28,0,1083,1,29,1514,1,0,3,0,96,1,2,3,2,1,6549,3173,1,0,14,3,2,80,2,8,2,2,8,6,1,7
0,33,0,516,1,8,1515,5,0,4,0,69,3,2,4,3,0,6388,22049,2,1,17,3,1,80,0,14,6,3,0,0,0,0
0,32,0,495,1,10,1516,3,1,3,0,64,3,3,5,4,0,11244,21072,2,0,25,4,2,80,0,10,5,4,5,2,0,0
0,54,1,1050,1,11,1520,4,1,2,1,87,3,4,5,4,2,16032,24456,3,0,20,4,1,80,1,26,2,3,14,9,1,12
1,29,0,224,1,1,1522,4,3,1,0,100,2,1,1,1,0,2362,7568,6,0,13,3,3,80,0,11,2,1,9,7,0,7
0,44,0,136,1,28,1523,3,0,4,0,32,3,4,7,1,1,16328,22074,3,0,13,3,3,80,1,24,1,4,20,6,14,17
0,39,0,1089,1,6,1525,3,0,2,1,32,3,3,3,2,0,8376,9150,4,0,18,3,4,80,0,9,3,3,2,0,2,2
0,46,0,228,0,3,1527,3,0,3,1,51,3,4,5,2,1,16606,11380,8,0,12,3,4,80,1,23,2,4,13,12,5,1
0,35,0,1029,1,16,1529,3,0,4,1,91,2,3,4,2,0,8606,21195,1,0,19,3,4,80,0,11,3,1,11,8,3,3
0,23,0,507,1,20,1533,1,0,1,0,97,3,2,2,3,0,2272,24812,0,0,14,3,2,80,0,5,2,3,4,3,1,2
1,40,0,676,1,9,1534,4,0,4,0,86,3,1,2,1,0,2018,21831,3,0,14,3,2,80,0,15,3,1,5,4,1,0
0,34,0,971,0,1,1535,3,3,4,0,64,2,3,0,3,1,7083,12288,1,1,14,3,4,80,0,10,3,3,10,9,8,6
1,31,1,561,1,3,1537,3,0,4,1,33,3,1,1,3,0,4084,4156,1,0,12,3,1,80,0,7,2,1,7,2,7,7
0,50,1,333,1,22,1539,5,1,3,0,88,1,4,7,4,0,14411,24450,1,1,13,3,4,80,0,32,2,3,32,6,13,9
0,34,0,1440,0,7,1541,2,3,2,0,55,3,1,6,3,1,2308,4944,0,1,25,4,2,80,1,12,4,3,11,10,5,7
0,42,0,1210,1,2,1542,3,1,3,0,68,2,1,2,2,1,4841,24052,4,0,14,3,2,80,1,4,3,3,1,0,0,0
0,37,0,674,1,13,1543,3,1,1,0,47,3,2,1,4,1,4285,3031,1,0,17,3,1,80,0,10,2,3,10,8,3,7
0,29,0,441,1,8,1544,1,5,3,1,39,1,2,4,1,1,9715,7288,3,0,13,3,3,80,1,9,3,3,7,7,0,7
0,33,0,575,1,25,1545,3,0,4,0,44,2,2,3,2,0,4320,24152,1,0,13,3,4,80,0,5,2,3,5,3,0,2
0,45,0,950,1,28,1546,3,3,4,0,97,3,1,1,4,1,2132,4585,4,0,20,4,4,80,1,8,3,3,5,4,0,3
0,42,1,288,1,2,1547,3,0,4,0,40,3,3,4,4,1,10124,18611,2,1,14,3,3,80,1,24,3,1,20,8,13,9
0,40,0,1342,0,9,1548,2,1,1,0,47,3,2,0,1,1,5473,19345,0,0,12,3,4,80,0,9,5,4,8,4,7,1
0,33,0,589,1,28,1549,4,0,2,0,79,3,2,2,3,1,5207,22949,1,1,12,3,2,80,1,15,3,3,15,14,5,7
0,40,0,898,3,6,1550,2,1,3,0,38,3,4,5,4,0,16437,17381,1,1,21,4,4,80,0,21,2,3,21,7,7,7
0,24,0,350,1,21,1551,2,3,3,0,57,2,1,2,1,2,2296,10036,0,0,14,3,2,80,3,2,3,3,1,1,0,0
0,40,2,1142,1,8,1552,2,0,4,0,72,3,2,4,4,2,4069,8841,3,1,18,3,3,80,0,8,2,3,2,2,2,2
0,45,0,538,1,1,1553,4,3,1,0,66,3,3,4,2,2,7441,20933,1,0,12,3,1,80,3,10,4,3,10,8,7,7
0,35,0,1402,0,28,1554,4,0,2,1,98,2,1,6,3,1,2430,26204,0,0,23,4,1,80,2,6,5,3,5,3,4,2
0,32,0,824,1,5,1555,2,0,4,1,67,2,2,1,2,1,5878,15624,3,0,12,3,1,80,1,12,2,3,7,1,2,5
0,36,0,1157,0,2,1556,4,0,3,0,70,3,1,6,4,0,2644,17001,3,1,21,4,4,80,0,7,3,2,3,2,1,2
0,48,0,492,0,16,1557,4,0,3,1,96,3,2,0,3,2,6439,13693,8,0,14,3,3,80,1,18,2,3,8,7,7,7
0,29,0,598,1,9,1558,3,0,3,0,91,4,1,1,3,1,2451,22376,6,0,18,3,1,80,2,5,2,2,1,0,0,0
0,33,0,1242,0,8,1560,4,0,1,0,46,3,2,0,1,1,6392,10589,2,0,13,3,4,80,1,8,6,1,2,2,2,2
1,30,0,740,0,1,1562,3,0,2,0,64,2,2,0,1,1,9714,5323,1,0,11,3,4,80,1,10,4,3,10,8,6,7
0,38,1,888,3,10,1563,4,4,3,0,71,3,2,8,3,1,6077,14814,3,0,11,3,3,80,0,10,2,3,6,3,1,2
0,35,0,992,1,1,1564,3,1,4,0,68,2,1,2,1,0,2450,21731,1,0,19,3,2,80,0,3,3,3,3,0,1,2
0,30,0,1288,0,29,1568,4,3,3,0,33,3,3,0,2,1,9250,17799,3,0,12,3,2,80,1,9,3,3,4,2,1,3
1,35,0,104,1,2,1569,3,0,1,1,69,3,1,2,1,2,2074,26619,1,1,12,3,4,80,1,1,2,3,1,0,0,0
1,53,0,607,1,2,1572,5,3,3,1,78,2,3,3,4,1,10169,14618,0,0,16,3,2,80,1,34,4,3,33,7,1,9
1,38,0,903,1,2,1573,3,1,3,0,81,3,2,3,2,1,4855,7653,4,0,11,3,1,80,2,7,2,3,5,2,1,4
0,32,2,1200,1,1,1574,4,3,4,0,62,3,2,1,1,1,4087,25174,4,0,14,3,2,80,1,9,3,2,6,5,1,2
0,48,0,1108,1,15,1576,4,5,3,1,65,3,1,1,1,1,2367,16530,8,0,12,3,4,80,1,10,3,2,8,2,7,6
0,34,0,479,1,7,1577,4,1,1,0,35,3,1,1,4,0,2972,22061,1,0,13,3,3,80,0,1,4,1,1,0,0,0
0,55,0,685,0,26,1578,5,2,3,0,60,2,5,5,4,1,19586,23037,1,0,21,4,3,80,1,36,3,3,36,6,2,13
0,34,0,1351,1,1,1580,4,0,2,0,45,3,2,1,4,1,5484,13008,9,0,17,3,2,80,1,9,3,2,2,2,2,1
0,26,0,474,1,3,1581,3,0,1,1,89,3,1,1,4,1,2061,11133,1,0,21,4,1,80,0,1,5,3,1,0,0,0
0,38,0,1245,0,14,1582,3,0,3,0,80,3,2,0,2,1,9924,12355,0,0,11,3,4,80,1,10,3,3,9,8,7,7
0,38,0,437,0,16,1583,3,0,2,1,90,3,2,0,2,0,4198,16379,2,0,12,3,2,80,0,8,5,4,3,2,1,2
0,36,0,884,0,1,1585,4,0,2,1,73,3,2,0,3,0,6815,21447,6,0,13,3,1,80,0,15,5,3,1,0,0,0
0,29,0,1370,1,3,1586,1,1,2,0,87,3,1,2,1,0,4723,16213,1,1,18,3,4,80,0,10,3,3,10,9,1,5
0,35,0,670,1,10,1587,4,1,1,1,51,3,2,4,3,0,6142,4223,3,1,16,3,3,80,0,10,4,3,5,2,0,4
0,39,0,1462,0,6,1588,3,1,4,0,38,4,3,0,3,1,8237,4658,2,0,11,3,1,80,1,11,3,3,7,6,7,6
0,29,1,995,1,2,1590,1,0,1,0,87,3,2,4,4,2,8853,24483,1,0,19,3,4,80,1,6,0,4,6,4,1,3
0,50,0,264,0,9,1591,3,2,3,0,59,3,5,5,3,1,19331,19519,4,1,16,3,3,80,1,27,2,3,1,0,0,0
0,23,0,977,1,10,1592,3,3,4,0,45,4,1,1,3,1,2073,12826,2,0,16,3,4,80,1,4,2,3,2,2,2,2
0,36,1,1302,1,6,1594,4,0,1,0,80,4,2,2,1,1,5562,19711,3,1,13,3,4,80,1,9,3,3,3,2,0,2
0,42,0,1059,1,9,1595,2,5,4,0,93,2,5,5,4,0,19613,26362,8,0,22,4,4,80,0,24,2,3,1,0,0,1
0,35,0,750,1,28,1596,3,0,2,0,46,4,2,2,3,1,3407,25348,1,0,17,3,4,80,2,10,3,2,10,9,6,8
0,34,1,653,1,10,1597,4,3,4,0,92,2,2,4,3,1,5063,15332,1,0,14,3,2,80,1,8,3,2,8,2,7,7
0,40,0,118,0,14,1598,2,0,4,1,84,3,2,0,1,1,4639,11262,1,0,15,3,3,80,1,5,2,3,5,4,1,2
0,43,0,990,1,27,1599,3,3,4,0,87,4,1,2,2,2,4876,5855,5,0,12,3,3,80,1,8,0,3,6,4,0,2
0,35,0,1349,1,7,1601,2,0,3,0,63,2,1,2,4,1,2690,7713,1,0,18,3,4,80,1,1,5,2,1,0,0,1
0,46,0,563,0,1,1602,4,0,4,0,56,4,4,5,1,0,17567,3156,1,0,15,3,2,80,0,27,5,1,26,0,0,12
1,28,0,329,1,24,1604,3,1,3,0,51,3,1,2,2,1,2408,7324,1,1,17,3,3,80,3,1,3,3,1,1,0,0
0,22,2,457,1,26,1605,2,5,2,1,85,2,1,1,3,1,2814,10293,1,1,14,3,2,80,0,4,2,2,4,2,1,3
0,50,1,1234,1,20,1606,5,1,2,0,41,3,4,4,3,1,11245,20689,2,1,15,3,3,80,1,32,3,3,30,8,12,13
0,32,0,634,1,5,1607,4,5,2,1,35,4,1,1,4,1,3312,18783,3,0,17,3,4,80,2,6,3,3,3,2,0,2
0,44,0,1313,1,7,1608,3,1,2,1,31,3,5,7,4,2,19049,3549,0,1,14,3,4,80,1,23,4,2,22,7,1,10
0,30,0,241,1,7,1609,3,1,2,0,48,2,1,1,2,1,2141,5348,1,0,12,3,2,80,1,6,3,2,6,4,1,1
0,45,0,1015,1,5,1611,5,1,3,1,50,1,2,2,1,0,5769,23447,1,1,14,3,1,80,0,10,3,3,10,7,1,4
0,45,2,336,0,26,1612,3,2,1,0,52,2,2,0,1,1,4385,24162,1,0,15,3,1,80,1,10,2,3,10,7,4,5
0,31,1,715,0,2,1613,4,5,4,0,54,3,2,0,1,0,5332,21602,7,0,13,3,4,80,0,10,3,3,5,2,0,3
0,36,0,559,1,12,1614,4,0,3,1,76,3,2,3,3,1,4663,12421,9,1,12,3,2,80,2,7,2,3,3,2,1,1
0,34,1,426,1,10,1615,4,0,3,0,42,4,2,3,4,2,4724,17000,1,0,13,3,1,80,1,9,3,3,9,7,7,2
0,49,0,722,1,25,1617,4,0,3,1,84,3,1,2,1,1,3211,22102,1,0,14,3,4,80,1,10,3,2,9,6,1,4
0,39,0,1387,1,10,1618,5,1,2,0,76,3,2,3,1,1,5377,3835,2,0,13,3,4,80,3,10,3,3,7,7,7,7
0,27,0,1302,1,19,1619,3,5,4,0,67,2,1,2,1,2,4066,16290,1,0,11,3,1,80,2,7,3,3,7,7,0,7
0,35,0,819,1,18,1621,5,0,2,0,48,4,2,1,1,1,5208,26312,1,0,11,3,4,80,0,16,2,3,16,15,1,10
0,28,0,580,1,27,1622,3,1,2,1,39,1,2,3,1,2,4877,20460,0,0,21,4,2,80,1,6,5,2,5,3,0,0
0,21,0,546,1,5,1623,1,1,3,0,97,3,1,1,4,0,3117,26009,1,0,18,3,3,80,0,3,2,3,2,2,2,2
1,18,1,544,0,3,1624,2,1,2,1,70,3,1,6,4,0,1569,18420,1,1,12,3,3,80,0,0,2,4,0,0,0,0
0,47,0,1176,3,26,1625,4,0,4,1,98,3,5,5,3,1,19658,5220,3,0,11,3,3,80,1,27,2,3,5,2,1,0
0,39,0,170,1,3,1627,2,1,3,0,76,2,2,2,3,2,3069,10302,0,0,15,3,4,80,1,11,3,3,10,8,0,7
0,40,0,884,1,15,1628,3,0,1,1,80,2,3,3,3,1,10435,25800,1,0,13,3,4,80,2,18,2,3,18,15,14,12
0,35,2,208,1,8,1630,4,0,3,1,52,3,2,4,3,1,4148,12250,1,0,12,3,4,80,1,15,5,3,14,11,2,9
0,37,0,671,1,19,1631,3,0,3,0,85,3,2,3,3,1,5768,26493,3,0,17,3,1,80,3,9,2,2,4,3,0,2
0,39,1,711,1,4,1633,3,1,1,1,81,3,2,3,3,0,5042,3140,0,0,13,3,4,80,0,10,2,1,9,2,3,8
0,45,0,1329,1,2,1635,2,5,4,1,59,2,2,3,4,2,5770,5388,1,0,19,3,1,80,2,10,3,3,10,7,3,9
0,38,0,397,1,2,1638,2,1,4,1,54,2,3,3,3,1,7756,14199,3,1,19,3,4,80,1,10,6,4,5,4,0,2
1,35,0,737,0,10,1639,3,1,4,0,55,2,3,0,1,1,10306,21530,9,0,17,3,3,80,0,15,3,3,13,12,6,0
0,37,0,1470,1,10,1640,3,1,2,1,71,3,1,1,2,1,3936,9953,1,0,11,3,1,80,1,8,2,1,8,4,7,7
0,40,0,448,1,16,1641,3,0,3,1,84,3,3,3,4,0,7945,19948,6,1,15,3,4,80,0,18,2,2,4,2,3,3
0,44,1,602,3,1,1642,5,4,1,0,37,3,2,8,4,1,5743,10503,4,1,11,3,3,80,0,14,3,3,10,7,0,2
0,48,1,365,1,4,1644,5,1,3,0,89,2,4,5,4,1,15202,5602,2,0,25,4,2,80,1,23,3,3,2,2,2,2
1,35,0,763,0,15,1645,2,1,1,0,59,1,2,0,4,2,5440,22098,6,1,14,3,4,80,2,7,2,2,2,2,2,2
0,24,1,567,1,2,1646,1,3,1,1,32,3,1,1,4,0,3760,17218,1,1,13,3,3,80,0,6,2,3,6,3,1,3
0,27,0,486,1,8,1647,3,1,2,1,86,4,1,1,3,1,3517,22490,7,0,17,3,1,80,0,5,0,3,3,2,0,2
0,27,1,591,1,2,1648,3,1,4,0,87,3,1,1,4,0,2580,6297,2,0,13,3,3,80,0,6,0,2,4,2,1,2
1,40,0,1329,1,7,1649,3,0,1,0,73,3,1,2,1,0,2166,3339,3,1,14,3,2,80,0,10,3,1,4,2,0,3
0,29,0,469,0,10,1650,3,1,3,0,42,2,2,0,3,0,5869,23413,9,0,11,3,3,80,0,8,2,3,5,2,1,4
0,36,0,711,1,5,1651,4,0,2,1,42,3,3,4,1,1,8008,22792,4,0,12,3,3,80,2,9,6,3,3,2,0,2
0,25,1,772,1,2,1653,1,0,4,0,77,4,2,3,3,2,5206,4973,1,0,17,3,3,80,2,7,6,3,7,7,0,7
0,39,0,492,1,12,1654,3,1,4,0,66,3,2,3,2,1,5295,7693,4,0,21,4,3,80,0,7,3,3,5,4,1,0
0,49,0,301,1,22,1655,4,5,1,1,72,3,4,7,2,1,16413,3498,3,0,16,3,2,80,2,27,2,3,4,2,1,2
0,50,0,813,1,17,1656,5,0,4,1,50,2,3,7,1,2,13269,21981,5,0,15,3,3,80,3,19,3,3,14,11,1,11
0,20,0,1141,0,2,1657,3,1,3,1,31,3,1,6,3,0,2783,13251,1,0,19,3,1,80,0,2,3,3,2,2,2,2
0,34,0,1130,1,3,1658,3,0,4,1,66,3,2,1,2,2,5433,19332,1,0,12,3,3,80,1,11,2,3,11,8,7,9
0,36,0,311,1,7,1659,3,0,1,0,77,3,1,2,2,0,2013,10950,2,0,11,3,3,80,0,15,4,3,4,3,1,3
0,49,0,465,1,6,1661,1,0,3,1,41,2,4,4,3,1,13966,11652,2,1,19,3,2,80,1,30,3,3,15,11,2,12
0,36,2,894,1,1,1662,4,1,4,1,33,2,2,3,3,1,4374,15411,0,0,15,3,3,80,0,4,6,3,3,2,1,2
0,36,0,1040,1,3,1664,2,0,4,0,79,4,2,4,1,2,6842,26308,6,0,20,4,1,80,1,13,3,3,5,4,0,4
0,54,0,584,1,22,1665,5,1,2,1,91,3,4,5,3,1,17426,18685,3,0,25,4,3,80,1,36,6,3,10,8,4,7
0,43,0,1291,1,15,1666,2,0,3,0,65,2,4,7,3,1,17603,3525,1,0,24,4,1,80,1,14,3,3,14,10,6,11
1,35,1,880,0,12,1667,4,5,4,0,36,3,2,0,4,0,4581,10414,3,1,24,4,1,80,0,13,2,4,11,9,6,7
0,38,1,1189,1,1,1668,3,0,4,0,90,3,2,1,4,1,4735,9867,7,0,15,3,4,80,2,19,4,4,13,11,2,9
0,29,0,991,0,5,1669,3,1,1,0,43,2,2,0,2,2,4187,3356,1,1,13,3,2,80,1,10,3,2,10,0,0,9
0,33,0,392,0,2,1670,4,1,4,0,93,3,2,0,4,2,5505,3921,1,0,14,3,3,80,2,6,5,3,6,2,0,4
0,32,0,977,1,2,1671,3,1,4,0,45,3,2,1,2,2,5470,25518,0,0,13,3,3,80,2,10,4,2,9,5,1,6
0,31,0,1112,0,5,1673,4,0,1,1,67,3,2,0,4,1,5476,22589,1,0,11,3,1,80,2,10,2,3,10,0,0,2
